filename,condition,related_error,sampling_rate,random_drop,moving_window,span,weighted,by,nsim,mean_diff_x,mean_diff_y,sd_diff_x,sd_diff_y,q025_diff_x,q025_diff_y,q975_diff_x,q975_diff_y
synthetic_unrelated_10,mov5_av_1,FALSE,10,,TRUE,5,FALSE,"",80,7.41012917813882e-05,3.22682577115484e-05,0.0290112154514639,0.0261233304974526,-0.0633526493625522,-0.0578309307324304,0.0644207957488128,0.0572996340277812
synthetic_unrelated_10,mov5_av_1,FALSE,10,,TRUE,5,FALSE,"",81,-3.48475069611221e-06,0.000227158711059221,0.0287360498861556,0.0260810670424995,-0.0639823519936626,-0.0567196209054402,0.0633977358418993,0.0577095495000901
synthetic_unrelated_10,mov5_av_1,FALSE,10,,TRUE,5,FALSE,"",82,-0.000143273213428744,-4.35782345358635e-05,0.0296593476778232,0.02682276657703,-0.0655455813744086,-0.0590389403236413,0.0643720462313591,0.0587810893509999
synthetic_unrelated_10,mov5_av_1,FALSE,10,,TRUE,5,FALSE,"",83,-1.70821716614202e-05,9.90492228547945e-05,0.0297389064666957,0.0271376692841965,-0.0659072127100883,-0.0595136697133782,0.0657112762450417,0.0599609358466088
synthetic_unrelated_10,mov5_av_1,FALSE,10,,TRUE,5,FALSE,"",84,-0.000102141236326225,0.000172146258437201,0.0308874634568275,0.0274995333561392,-0.0673558958731811,-0.060457116345078,0.0667448472143343,0.0598799569824603
synthetic_unrelated_10,mov5_av_1,FALSE,10,,TRUE,5,FALSE,"",85,-1.4558062758284e-05,1.93618127070321e-05,0.0273768053885315,0.0256063598470518,-0.0612759820553589,-0.0563323494750458,0.0604605053013627,0.0566841773687961
synthetic_unrelated_10,mov5_av_1,FALSE,10,,TRUE,5,FALSE,"",86,-0.000160042056787866,5.52540124927819e-05,0.0286147363878936,0.0260461341835094,-0.0641548997585899,-0.058003240199081,0.0629648082536293,0.0572936974152615
synthetic_unrelated_10,mov5_av_1,FALSE,10,,TRUE,5,FALSE,"",87,-0.000235932112587264,0.000117514470974293,0.0289600013457121,0.0258461853905131,-0.0647892263588038,-0.057289640735474,0.0648235539150542,0.0581130138882298
synthetic_unrelated_10,mov5_av_1,FALSE,10,,TRUE,5,FALSE,"",88,-0.000174146212239231,-5.64226166955959e-06,0.0288647441345953,0.0263210587195211,-0.0643487364340862,-0.057400448112016,0.0637903350367871,0.0573446415885214
synthetic_unrelated_10,mov5_av_1,FALSE,10,,TRUE,5,FALSE,"",89,6.48456033395661e-05,-4.44146431322317e-05,0.0299833246326975,0.0270895753253113,-0.0655987801705056,-0.0585879078607886,0.0674619654750456,0.0595026972144646
synthetic_unrelated_10,mov5_av_1,FALSE,10,,TRUE,5,FALSE,"",90,6.28855687295297e-05,-0.000107787188956465,0.0292811433108144,0.0263383712844618,-0.0642889554178752,-0.0579350543892968,0.0649054839464441,0.0587217822786808
synthetic_unrelated_10,mov5_av_1,FALSE,10,,TRUE,5,FALSE,"",91,-5.70403251493148e-05,-9.46946302698474e-05,0.0287963460492766,0.025673185601585,-0.0634713171697725,-0.0564007621503744,0.0630096073065984,0.0572240133189771
synthetic_unrelated_10,mov5_av_1,FALSE,10,,TRUE,5,FALSE,"",92,3.77413526242105e-05,4.27601987556481e-05,0.0277546925548072,0.0258528034830328,-0.0617299085273308,-0.0567356195096468,0.0620600407304266,0.0582721797368188
synthetic_unrelated_10,mov5_av_1,FALSE,10,,TRUE,5,FALSE,"",93,-8.94724098564115e-05,7.22453296592987e-06,0.0294493175352869,0.0259900746588657,-0.0639038797373907,-0.0563610866999835,0.0648063194971751,0.0580639768497626
synthetic_unrelated_10,mov5_av_1,FALSE,10,,TRUE,5,FALSE,"",94,-4.48688243186845e-05,2.11918546132266e-06,0.0304864458467872,0.0275794222127661,-0.0679318837988209,-0.0612661106128227,0.0662542109188541,0.0594716306791828
synthetic_unrelated_10,mov5_av_1,FALSE,10,,TRUE,5,FALSE,"",95,5.17543458592405e-05,-0.000170820102567161,0.0287975397748836,0.0259060789179311,-0.0626709377479247,-0.0583200630942986,0.0637305712797827,0.0566343007669408
synthetic_unrelated_10,mov5_av_1,FALSE,10,,TRUE,5,FALSE,"",96,-6.76039355517512e-05,2.18231667251033e-05,0.0288263044995203,0.0264961412163047,-0.0625952281604702,-0.0587489833733513,0.0628828363389974,0.0589115952831467
synthetic_unrelated_10,mov5_av_1,FALSE,10,,TRUE,5,FALSE,"",97,2.88571348113874e-05,-0.00019590903338087,0.0292141701156186,0.0264659877883678,-0.0644515597039157,-0.0582248579092682,0.0653165344373189,0.0583413356237616
synthetic_unrelated_10,mov5_av_1,FALSE,10,,TRUE,5,FALSE,"",98,-5.76894486026856e-05,-0.000117410920507608,0.0283198728767903,0.0256471282739818,-0.0620844567989143,-0.0569247493017704,0.0630481072585264,0.0572871040956773
synthetic_unrelated_10,mov5_av_1,FALSE,10,,TRUE,5,FALSE,"",99,-0.00010086223423692,-1.82854651389596e-05,0.0290293320857405,0.0264298389672258,-0.0645513339417353,-0.0574728625265807,0.0631454633630211,0.0578491411608897
synthetic_unrelated_10,mov5_av_1,FALSE,10,,TRUE,5,FALSE,"",100,8.2065290634722e-05,0.000110630788142973,0.0284230944610819,0.0259480911518588,-0.0641434021218894,-0.0563610963989135,0.06249792653844,0.0570430204939537
synthetic_unrelated_10,mov5_av_2,FALSE,10,,TRUE,5,FALSE,"",1,0.000263244110240517,-4.54977523859852e-05,0.252432405345626,0.203436929945666,-0.538668481586891,-0.444903663233866,0.546747411246515,0.443425652800166
synthetic_unrelated_10,mov5_av_2,FALSE,10,,TRUE,5,FALSE,"",2,0.000323082857871199,-6.09775586984267e-05,0.273898115777528,0.221075718858992,-0.567163422735316,-0.474738888972367,0.58242548681947,0.480906167425466
synthetic_unrelated_10,mov5_av_2,FALSE,10,,TRUE,5,FALSE,"",3,0.000118221661732198,-0.00011734512934158,0.273232142343013,0.213878027773886,-0.563062260772885,-0.461637577670423,0.576541586804363,0.46216616028748
synthetic_unrelated_10,mov5_av_2,FALSE,10,,TRUE,5,FALSE,"",4,0.000162342552983384,0.00015452162685787,0.25698373753579,0.209855192412301,-0.557424123357404,-0.456670414676403,0.541080941892848,0.457223948909392
synthetic_unrelated_10,mov5_av_2,FALSE,10,,TRUE,5,FALSE,"",5,-3.99933202089596e-05,-6.59168186982795e-05,0.259711119852959,0.202639161994723,-0.552416141436061,-0.442610276662388,0.558773681680494,0.44208899904352
synthetic_unrelated_10,mov5_av_2,FALSE,10,,TRUE,5,FALSE,"",6,-4.03329825447385e-06,8.14522768599589e-05,0.274723929196962,0.210895975851851,-0.592207103130776,-0.456223997587789,0.582189677299279,0.460259031340446
synthetic_unrelated_10,mov5_av_2,FALSE,10,,TRUE,5,FALSE,"",7,-0.000103966607465662,0.00012847666269898,0.256362396338357,0.20180123911716,-0.530391333678911,-0.451923918251138,0.55818714019996,0.440909767492377
synthetic_unrelated_10,mov5_av_2,FALSE,10,,TRUE,5,FALSE,"",8,-4.21250073471318e-05,0.000109649945626796,0.254319171009484,0.199795481346365,-0.527893338208964,-0.447052743381726,0.552709757591421,0.433290021699261
synthetic_unrelated_10,mov5_av_2,FALSE,10,,TRUE,5,FALSE,"",9,5.31382263318995e-05,-0.000136758090938776,0.258440410409749,0.198125334202077,-0.568663566677996,-0.444233728770355,0.545623657063847,0.430154853774617
synthetic_unrelated_10,mov5_av_2,FALSE,10,,TRUE,5,FALSE,"",10,0.00029953797902945,0.000138772190646168,0.263032071265506,0.210280872486013,-0.562004492792298,-0.448816594648176,0.561779108918261,0.461125466390938
synthetic_unrelated_10,mov5_av_2,FALSE,10,,TRUE,5,FALSE,"",11,-0.00011139872048413,-1.03158621958162e-05,0.270962212156362,0.208841879201263,-0.585838758145307,-0.455510440603885,0.579770016767438,0.456851150761067
synthetic_unrelated_10,mov5_av_2,FALSE,10,,TRUE,5,FALSE,"",12,-8.6077585237563e-05,-7.39969133385195e-05,0.233782573338414,0.19242985017772,-0.518136647022048,-0.424118270846395,0.508022268832621,0.430553175650355
synthetic_unrelated_10,mov5_av_2,FALSE,10,,TRUE,5,FALSE,"",13,0.000163762861292975,-0.000104405996564438,0.256805830683407,0.212709909536645,-0.546532422399444,-0.465249598824022,0.542474831559876,0.461093882711201
synthetic_unrelated_10,mov5_av_2,FALSE,10,,TRUE,5,FALSE,"",14,3.15153162811531e-05,0.000116178003752324,0.258930445698919,0.215098127968924,-0.54908406621825,-0.480983783892909,0.564503811131164,0.461075574726711
synthetic_unrelated_10,mov5_av_2,FALSE,10,,TRUE,5,FALSE,"",15,0.00011063919816327,0.00015706697652392,0.254951949118412,0.202505763132514,-0.552599966891694,-0.441732421546791,0.55037966738866,0.442799803547754
synthetic_unrelated_10,mov5_av_2,FALSE,10,,TRUE,5,FALSE,"",16,9.03312826523336e-05,7.7992355563404e-05,0.252404665278271,0.202518189671745,-0.53904519387758,-0.444983505517484,0.549882613554806,0.446935189427959
synthetic_unrelated_10,mov5_av_2,FALSE,10,,TRUE,5,FALSE,"",17,-9.13181840275347e-05,-7.73535042365568e-05,0.257783472340489,0.212662227550418,-0.552238251331362,-0.464297566392325,0.556354743351745,0.464604867979891
synthetic_unrelated_10,mov5_av_2,FALSE,10,,TRUE,5,FALSE,"",18,-4.05805850337643e-05,4.59174527397357e-05,0.25204822427815,0.197540052643796,-0.555950977555377,-0.432745769694919,0.529443004548341,0.434433635784079
synthetic_unrelated_10,mov5_av_2,FALSE,10,,TRUE,5,FALSE,"",19,2.43324084570461e-05,-4.63972154324698e-05,0.251645156718092,0.199249477400341,-0.538433466913791,-0.443191565531527,0.546965759414757,0.434125805593391
synthetic_unrelated_10,mov5_av_2,FALSE,10,,TRUE,5,FALSE,"",20,0.000366876440039069,-0.000346997695564559,0.257781173629772,0.20605417812103,-0.555232227903055,-0.45222678119341,0.552648860069284,0.45042498818263
synthetic_unrelated_10,mov5_av_2,FALSE,10,,TRUE,5,FALSE,"",21,-0.000174981030800765,0.000117325046189416,0.254098652123727,0.197841543630246,-0.539260521209065,-0.436852995445578,0.549314504626444,0.433291260470142
synthetic_unrelated_10,mov5_av_2,FALSE,10,,TRUE,5,FALSE,"",22,0.000359292065683272,0.000136539848815941,0.264879159107944,0.207554007616494,-0.558267695013701,-0.449463692512765,0.565042101733985,0.450476144266199
synthetic_unrelated_10,mov5_av_2,FALSE,10,,TRUE,5,FALSE,"",23,-0.000139075051051584,0.000186869621989533,0.26652919971781,0.212764753939041,-0.562173564211169,-0.46380215674668,0.57104487649021,0.452351310342886
synthetic_unrelated_10,mov5_av_2,FALSE,10,,TRUE,5,FALSE,"",24,4.62363273865073e-05,5.18770746104999e-05,0.256857707464456,0.205045180065793,-0.554314802606004,-0.450189566054678,0.541869602752386,0.437114215677028
synthetic_unrelated_10,mov5_av_2,FALSE,10,,TRUE,5,FALSE,"",25,-7.90916990924268e-05,0.00012260265724999,0.251562046811271,0.200357098150137,-0.540131197203175,-0.449970776850631,0.564357557680249,0.449583536937266
synthetic_unrelated_10,mov5_av_2,FALSE,10,,TRUE,5,FALSE,"",26,-6.96349386511491e-05,-1.5768272709896e-05,0.254263078690834,0.196382699095009,-0.554747118635653,-0.435594147441987,0.553686369274338,0.427983895159564
synthetic_unrelated_10,mov5_av_2,FALSE,10,,TRUE,5,FALSE,"",27,-3.36600929319688e-05,-1.94976629775619e-05,0.257966051310726,0.203343907974988,-0.561685519820537,-0.43946702018463,0.553611547088047,0.449611306477982
synthetic_unrelated_10,mov5_av_2,FALSE,10,,TRUE,5,FALSE,"",28,0.000120530037870261,-4.34877720765812e-05,0.257563251171406,0.202044940496685,-0.541043809105678,-0.446182993891326,0.566209538331645,0.440714037198319
synthetic_unrelated_10,mov5_av_2,FALSE,10,,TRUE,5,FALSE,"",29,7.23360516516207e-05,-7.22998088156297e-05,0.24884824618839,0.196252217614788,-0.52914444597455,-0.424376555374148,0.543212765606796,0.435826109583337
synthetic_unrelated_10,mov5_av_2,FALSE,10,,TRUE,5,FALSE,"",30,2.45389896143187e-05,-0.000156151138010257,0.243822176878416,0.190389459096619,-0.527176503796831,-0.425895998061156,0.537320373645306,0.417032353342034
synthetic_unrelated_10,mov5_av_2,FALSE,10,,TRUE,5,FALSE,"",31,-0.000172187424598465,2.86159067456617e-05,0.25083062899107,0.19405833471209,-0.53260525985706,-0.432969069928146,0.545908445995715,0.431311078290858
synthetic_unrelated_10,mov5_av_2,FALSE,10,,TRUE,5,FALSE,"",32,-0.000278821901474123,7.0543895194812e-05,0.274585783157368,0.218298625317463,-0.568611269163936,-0.471478701211245,0.56978157082771,0.471057559804901
synthetic_unrelated_10,mov5_av_2,FALSE,10,,TRUE,5,FALSE,"",33,-5.95447181739878e-05,-5.17885092360242e-06,0.249339726371108,0.19655011285828,-0.533689846177352,-0.424930910488888,0.546332431654092,0.441602211475928
synthetic_unrelated_10,mov5_av_2,FALSE,10,,TRUE,5,FALSE,"",34,-0.000130796153353687,-2.47829765836438e-05,0.258542105451356,0.207766436444356,-0.556124460189263,-0.460311096107227,0.56236809408882,0.445448333981368
synthetic_unrelated_10,mov5_av_2,FALSE,10,,TRUE,5,FALSE,"",35,6.60743967525193e-05,-4.40914646072236e-05,0.24359938602192,0.18692877311979,-0.540519158480737,-0.414632265612782,0.530405559631749,0.413136506055099
synthetic_unrelated_10,mov5_av_2,FALSE,10,,TRUE,5,FALSE,"",36,0.000115728842330232,-8.80226028755597e-05,0.260400394661838,0.207243299463489,-0.553036319203644,-0.455304757290085,0.553027479020503,0.45095120489826
synthetic_unrelated_10,mov5_av_2,FALSE,10,,TRUE,5,FALSE,"",37,1.29691227830497e-05,-0.000210302046731456,0.25373377583766,0.192108563106842,-0.53305999604024,-0.410945607726148,0.556240210812078,0.423140096965316
synthetic_unrelated_10,mov5_av_2,FALSE,10,,TRUE,5,FALSE,"",38,1.02478728722382e-05,-5.98736739746455e-05,0.272833395153473,0.209932295218178,-0.586033501512351,-0.457285749377762,0.572387320098392,0.457047467293318
synthetic_unrelated_10,mov5_av_2,FALSE,10,,TRUE,5,FALSE,"",39,-0.000136366329793802,-0.000101973570972901,0.244084743075819,0.192841167176186,-0.526773468078724,-0.42901767924614,0.528625087210558,0.429460812598837
synthetic_unrelated_10,mov5_av_2,FALSE,10,,TRUE,5,FALSE,"",40,-0.000170349580589677,6.44990611003629e-05,0.270741358904803,0.215068990199678,-0.565231055508392,-0.468952513726102,0.581227333619481,0.464651364299003
synthetic_unrelated_10,mov5_av_2,FALSE,10,,TRUE,5,FALSE,"",41,-0.000283719519519987,5.88526002609004e-06,0.270774226494949,0.212799986674282,-0.594505573723236,-0.470879762251755,0.561047642031116,0.45600633482319
synthetic_unrelated_10,mov5_av_2,FALSE,10,,TRUE,5,FALSE,"",42,-0.000219307356229809,-5.97285599265926e-05,0.251418682765302,0.199647117780362,-0.538642030126044,-0.438574191255267,0.538449986191444,0.430239026714982
synthetic_unrelated_10,mov5_av_2,FALSE,10,,TRUE,5,FALSE,"",43,7.49434302473038e-05,-6.77541578546472e-05,0.267174432544049,0.214298599144882,-0.571674775507972,-0.468341044726659,0.571150402339228,0.473761795480072
synthetic_unrelated_10,mov5_av_2,FALSE,10,,TRUE,5,FALSE,"",44,-0.000131289016100163,-1.03761847914922e-05,0.273176155429581,0.217858268731423,-0.574888331925382,-0.474760624648523,0.584220804060787,0.468277720362753
synthetic_unrelated_10,mov5_av_2,FALSE,10,,TRUE,5,FALSE,"",45,0.000276233198135767,-0.000189181029400718,0.257447716054298,0.204181530346016,-0.553395763450214,-0.44678349372574,0.56477340777655,0.439583700776064
synthetic_unrelated_10,mov5_av_2,FALSE,10,,TRUE,5,FALSE,"",46,0.000307139075083028,-0.00011284924965864,0.265128533476486,0.215066438272354,-0.556786534157502,-0.466614351703473,0.578743804256029,0.474013572068861
synthetic_unrelated_10,mov5_av_2,FALSE,10,,TRUE,5,FALSE,"",47,2.14531537987922e-05,-1.33090045088847e-05,0.266719049583736,0.206723575936262,-0.579291683278962,-0.442516216348241,0.573533077678797,0.456813982123743
synthetic_unrelated_10,mov5_av_2,FALSE,10,,TRUE,5,FALSE,"",48,7.7510167547442e-06,7.42423594947265e-05,0.252484927726124,0.196054763581401,-0.549075467342359,-0.439983442590544,0.5480490107852,0.420354238716773
synthetic_unrelated_10,mov5_av_2,FALSE,10,,TRUE,5,FALSE,"",49,4.73388880576349e-05,0.000278151120009458,0.24109276016638,0.187660091947395,-0.527888830743108,-0.412343500489874,0.545053191825674,0.431703399661298
synthetic_unrelated_10,mov5_av_2,FALSE,10,,TRUE,5,FALSE,"",50,6.1267770080662e-05,0.00025172357330042,0.261961716727229,0.204077670942867,-0.559339793460358,-0.454475090869804,0.581280809364713,0.439026948114514
synthetic_unrelated_10,mov5_av_2,FALSE,10,,TRUE,5,FALSE,"",51,-5.25878821476753e-05,-0.000160586456250578,0.257573351590969,0.202872060024062,-0.553884476993693,-0.436628524904762,0.545410229436703,0.453107803525495
synthetic_unrelated_10,mov5_av_2,FALSE,10,,TRUE,5,FALSE,"",52,0.000158825421089229,1.19136910094011e-05,0.268799927276644,0.207421237883123,-0.569471393350302,-0.446254591584541,0.571302844986729,0.457616486713765
synthetic_unrelated_10,mov5_av_2,FALSE,10,,TRUE,5,FALSE,"",53,-8.42344755033397e-06,5.53947354438288e-05,0.27049837112536,0.222368367660036,-0.584100244508531,-0.482829838563125,0.567542412382459,0.483566212118357
synthetic_unrelated_10,mov5_av_2,FALSE,10,,TRUE,5,FALSE,"",54,0.000122240196213579,-5.5137544015293e-05,0.260174125455354,0.208878034656765,-0.55332787597104,-0.460601014673439,0.558184948961041,0.459028410991048
synthetic_unrelated_10,mov5_av_2,FALSE,10,,TRUE,5,FALSE,"",55,0.00017809011210537,2.27459464441722e-06,0.256383941154364,0.197480182192764,-0.549223029320489,-0.436708662365027,0.545506481330299,0.435401584068801
synthetic_unrelated_10,mov5_av_2,FALSE,10,,TRUE,5,FALSE,"",56,0.000250915067393569,-0.000123424482290034,0.241323399471467,0.201352967433497,-0.531504367124314,-0.443909509092174,0.530395269828228,0.446936650138865
synthetic_unrelated_10,mov5_av_2,FALSE,10,,TRUE,5,FALSE,"",57,-3.65200757406452e-05,-0.000175201414775159,0.257242263320582,0.205542290082593,-0.541300030567063,-0.452642141345559,0.568479563607907,0.451653080552116
synthetic_unrelated_10,mov5_av_2,FALSE,10,,TRUE,5,FALSE,"",58,0.000341809575148959,0.000213463225634503,0.252099149503962,0.204475642136487,-0.526398545665452,-0.45523475806262,0.546602094841221,0.447736361205087
synthetic_unrelated_10,mov5_av_2,FALSE,10,,TRUE,5,FALSE,"",59,-6.80244976923847e-05,-0.000107192091685631,0.259146377657756,0.20030961863905,-0.56643028158395,-0.434809139660822,0.555845373015388,0.431756874335202
synthetic_unrelated_10,mov5_av_2,FALSE,10,,TRUE,5,FALSE,"",60,0.000117921752586283,-0.000103788815256838,0.256502232184958,0.206689466101628,-0.541905930004999,-0.455581429056194,0.571670995806737,0.445889524248383
synthetic_unrelated_10,mov5_av_2,FALSE,10,,TRUE,5,FALSE,"",61,0.000285934082321739,1.12102434141461e-05,0.260219852632208,0.205366512876553,-0.551961547716353,-0.448106379326542,0.55825558277431,0.445697163352733
synthetic_unrelated_10,mov5_av_2,FALSE,10,,TRUE,5,FALSE,"",62,-4.11171541163605e-05,-0.000106414541324763,0.2555494675616,0.203562247997699,-0.549239946187822,-0.443350390709152,0.546020623146524,0.434082150415633
synthetic_unrelated_10,mov5_av_2,FALSE,10,,TRUE,5,FALSE,"",63,0.000255755336513046,0.000103395920111491,0.254274977310245,0.201291506025559,-0.572220872984622,-0.433583800690049,0.538960478542352,0.448812221317553
synthetic_unrelated_10,mov5_av_2,FALSE,10,,TRUE,5,FALSE,"",64,4.34017178533208e-05,0.000161343681872414,0.255274685927967,0.200388679257195,-0.54921512282227,-0.441483948489345,0.551083751980363,0.430825992178193
synthetic_unrelated_10,mov5_av_2,FALSE,10,,TRUE,5,FALSE,"",65,-2.48835447832215e-05,0.000168455768039625,0.263432565640947,0.216264587225843,-0.564140394837054,-0.477151847512712,0.571432311050681,0.477241819117431
synthetic_unrelated_10,mov5_av_2,FALSE,10,,TRUE,5,FALSE,"",66,-0.00023966292972978,0.000130783701915652,0.26065231684496,0.201367763677085,-0.568283600974971,-0.443419169697978,0.54839664328739,0.447218781959698
synthetic_unrelated_10,mov5_av_2,FALSE,10,,TRUE,5,FALSE,"",67,-8.01843498370426e-05,-7.12209035462893e-06,0.258340454273778,0.201780471380521,-0.554651649818769,-0.443837862414631,0.55735908804032,0.443590188080249
synthetic_unrelated_10,mov5_av_2,FALSE,10,,TRUE,5,FALSE,"",68,-3.12784555418285e-05,-5.77692135102136e-05,0.25585683011689,0.200504237056288,-0.539000740263211,-0.436450302929572,0.550489703862847,0.437879004611797
synthetic_unrelated_10,mov5_av_2,FALSE,10,,TRUE,5,FALSE,"",69,-3.42339213137253e-05,9.43930855702857e-05,0.262510256373197,0.21704214709591,-0.55019591878758,-0.468324157322075,0.564928144771637,0.471662180293305
synthetic_unrelated_10,mov5_av_2,FALSE,10,,TRUE,5,FALSE,"",70,-0.000159532658596216,1.85576860130125e-05,0.2581605651465,0.203935285434243,-0.547171594760772,-0.454768812275303,0.548531186726239,0.448374206545157
synthetic_unrelated_10,mov5_av_2,FALSE,10,,TRUE,5,FALSE,"",71,8.23857676426828e-06,-8.35348901398351e-05,0.259557513549022,0.213093542594039,-0.564126739373471,-0.466610565038458,0.543728084562051,0.459211238614184
synthetic_unrelated_10,mov5_av_2,FALSE,10,,TRUE,5,FALSE,"",72,0.000236847845982961,0.000180461673619471,0.262343508030268,0.208745593314236,-0.555489311090676,-0.459683681766208,0.564053396399463,0.456053925579648
synthetic_unrelated_10,mov5_av_2,FALSE,10,,TRUE,5,FALSE,"",73,0.00025032041659331,-4.83717200588124e-05,0.258573148322662,0.201886403632092,-0.541185850581144,-0.440985765050325,0.553031889672463,0.438720760306729
synthetic_unrelated_10,mov5_av_2,FALSE,10,,TRUE,5,FALSE,"",74,0.00011658727503639,3.89151933408783e-05,0.249007757780511,0.197351452058255,-0.540561851382738,-0.433844258046372,0.544646016188007,0.43368334278205
synthetic_unrelated_10,mov5_av_2,FALSE,10,,TRUE,5,FALSE,"",75,-8.05857222137643e-06,0.000343669221353142,0.244086833548338,0.197026616008163,-0.536360782657807,-0.432752333532209,0.536329302285068,0.436988471769603
synthetic_unrelated_10,mov5_av_2,FALSE,10,,TRUE,5,FALSE,"",76,-8.93303535844004e-05,4.53396669459384e-06,0.252830688235846,0.201723923416671,-0.54742613088136,-0.429184084152436,0.530228619134289,0.452391173705909
synthetic_unrelated_10,mov5_av_2,FALSE,10,,TRUE,5,FALSE,"",77,-0.000230269324209192,0.00027220382225051,0.253110955309404,0.206109151542595,-0.555051189160498,-0.449395276832423,0.528675240090831,0.454077080112432
synthetic_unrelated_10,mov5_av_2,FALSE,10,,TRUE,5,FALSE,"",78,-8.65620785873499e-05,-0.000138983173212435,0.262736243341489,0.207796334663264,-0.580058652351072,-0.449087249877259,0.54788001385109,0.462573367349814
synthetic_unrelated_10,mov5_av_2,FALSE,10,,TRUE,5,FALSE,"",79,-9.43531230713212e-05,-1.4338198942007e-05,0.267135274082267,0.216192262060379,-0.568956866503325,-0.471896492243659,0.571265286660845,0.474996069532708
synthetic_unrelated_10,mov5_av_2,FALSE,10,,TRUE,5,FALSE,"",80,9.27624739253923e-05,-3.31214004840649e-05,0.258390906924456,0.190089978083591,-0.555459853499639,-0.418019035132671,0.550988327106876,0.407449184297245
synthetic_unrelated_10,mov5_av_2,FALSE,10,,TRUE,5,FALSE,"",81,5.99299848203364e-05,0.000188355671671806,0.250351766181048,0.195376062875964,-0.544362673588309,-0.431142092479801,0.539886205502195,0.4314885379718
synthetic_unrelated_10,mov5_av_2,FALSE,10,,TRUE,5,FALSE,"",82,-0.000121134329947807,-0.00013097122418766,0.260062570920928,0.204470546971746,-0.56323588850999,-0.447337886892145,0.551784471087802,0.440783050595089
synthetic_unrelated_10,mov5_av_2,FALSE,10,,TRUE,5,FALSE,"",83,-1.49498278793098e-05,-1.27636686503386e-05,0.258038837313077,0.208847223704794,-0.559637898116588,-0.464385115861738,0.547321327765298,0.455567358876307
synthetic_unrelated_10,mov5_av_2,FALSE,10,,TRUE,5,FALSE,"",84,-0.000194745979158948,5.44327663442326e-05,0.270712092758186,0.208262646987433,-0.570641107716592,-0.448357555917316,0.564090712271926,0.460161243761531
synthetic_unrelated_10,mov5_av_2,FALSE,10,,TRUE,5,FALSE,"",85,-0.000176735966657488,4.93300631259895e-06,0.242343748340266,0.196719998384847,-0.534252895475999,-0.436527859002591,0.530123798457188,0.433483071753451
synthetic_unrelated_10,mov5_av_2,FALSE,10,,TRUE,5,FALSE,"",86,-1.94673110866303e-05,8.00683728356877e-05,0.253148672614528,0.195512840590951,-0.545391548559884,-0.429054819782133,0.550579201764416,0.432467477706817
synthetic_unrelated_10,mov5_av_2,FALSE,10,,TRUE,5,FALSE,"",87,1.68769137760962e-05,-7.789907801884e-05,0.254324283753974,0.197236663790741,-0.549138585489032,-0.437548514743855,0.552361393211572,0.434796360235901
synthetic_unrelated_10,mov5_av_2,FALSE,10,,TRUE,5,FALSE,"",88,-0.000162474280018081,-1.01424323436871e-05,0.252262684094419,0.200190987455275,-0.528207719853273,-0.439436585290881,0.557096690150457,0.438181508899922
synthetic_unrelated_10,mov5_av_2,FALSE,10,,TRUE,5,FALSE,"",89,-3.67808577097813e-05,-0.000113074774726083,0.260756231341389,0.205648227957528,-0.571542486087453,-0.442901045919474,0.557001083740132,0.446671583283021
synthetic_unrelated_10,mov5_av_2,FALSE,10,,TRUE,5,FALSE,"",90,0.000114573433688583,-0.000301399961662447,0.255359656606227,0.20162997379237,-0.565562498639575,-0.4297757733544,0.547878645805695,0.455094371969977
synthetic_unrelated_10,mov5_av_2,FALSE,10,,TRUE,5,FALSE,"",91,8.05056244804979e-05,-0.000146713412348178,0.248541119986969,0.193410376109884,-0.531602247243443,-0.437248081149455,0.54365401068412,0.428351393677763
synthetic_unrelated_10,mov5_av_2,FALSE,10,,TRUE,5,FALSE,"",92,5.9261239367124e-05,-7.55000694605551e-05,0.241483917547395,0.19649321271343,-0.526942065090755,-0.43224143560064,0.523348154008518,0.437219132408886
synthetic_unrelated_10,mov5_av_2,FALSE,10,,TRUE,5,FALSE,"",93,-0.000122571165574695,3.74704305726893e-06,0.257514128532483,0.199828421225359,-0.56577048949572,-0.432043557869947,0.545331224435171,0.43569310178958
synthetic_unrelated_10,mov5_av_2,FALSE,10,,TRUE,5,FALSE,"",94,-0.000144491712615776,2.3515653039516e-05,0.268951149682594,0.21234024023428,-0.560581845364647,-0.46334135118493,0.571382246990526,0.462786951345979
synthetic_unrelated_10,mov5_av_2,FALSE,10,,TRUE,5,FALSE,"",95,-3.22148227319884e-05,-0.000199445701791515,0.248736303517482,0.195336058255409,-0.535395026558993,-0.435174872993687,0.53750140629049,0.425902550904556
synthetic_unrelated_10,mov5_av_2,FALSE,10,,TRUE,5,FALSE,"",96,-4.85539808293531e-05,8.75282441553089e-05,0.258785534116884,0.206596116114827,-0.552834635079196,-0.452569842675527,0.550518292540688,0.448267893780954
synthetic_unrelated_10,mov5_av_2,FALSE,10,,TRUE,5,FALSE,"",97,0.000171186388572459,-0.000237622209828822,0.257865055411355,0.201608042504288,-0.547304218031767,-0.447729557941513,0.558495551791696,0.445957866099747
synthetic_unrelated_10,mov5_av_2,FALSE,10,,TRUE,5,FALSE,"",98,-7.57102937819758e-05,-0.000290858644504462,0.246717346145695,0.19545186672024,-0.526263225477048,-0.432266070490472,0.539162984182263,0.431122100815119
